received_at	device_id	f_port	f_cnt	decoded_payload	rssi	data_rate_index	consumed_airtime
2025-03-25T00:41:52.886951906Z	eui-70b3d57ed005a0a5	102	1	{'CH4': 862, 'co2': 278, 'rh': 80.6, 'temp': 11.8, 'unix': 1742866904}	-82		0.066816s
2025-03-25T01:41:46.998337396Z	eui-70b3d57ed005a0a5	102	2	{'CH4': 926, 'co2': 205, 'rh': 80.5, 'temp': 12.1, 'unix': 1742870497}	-82		0.061696s
2025-03-25T02:41:40.259388443Z	eui-70b3d57ed005a0a5	102	3	{'CH4': 851, 'co2': 519, 'rh': 76.4, 'temp': 11.3, 'unix': 1742874090}	-76		0.061696s
2025-03-25T03:41:33.758694873Z	eui-70b3d57ed005a0a5	102	4	{'CH4': 914, 'co2': 382, 'rh': 79.8, 'temp': 12.3, 'unix': 1742877685}	-80		0.061696s
2025-03-25T04:41:26.783068748Z	eui-70b3d57ed005a0a5	102	5	{'CH4': 961, 'co2': 268, 'rh': 79.7, 'temp': 12.4, 'unix': 1742881276}	-80		0.061696s
2025-03-25T05:41:19.874776087Z	eui-70b3d57ed005a0a5	102	6	{'CH4': 998, 'co2': 202, 'rh': 79.8, 'temp': 12.4, 'unix': 1742884871}	-79		0.061696s
2025-03-25T06:41:12.715408454Z	eui-70b3d57ed005a0a5	102	7	{'CH4': 888, 'co2': 511, 'rh': 75.6, 'temp': 12.5, 'unix': 1742888461}	-81		0.061696s
2025-03-25T07:41:04.601688320Z	eui-70b3d57ed005a0a5	102	8	{'CH4': 956, 'co2': 389, 'rh': 78.4, 'temp': 13.3, 'unix': 1742892056}	-79		0.061696s
2025-03-25T09:40:47.138557070Z	eui-70b3d57ed005a0a5	102	10	{'CH4': 1027, 'co2': 202, 'rh': 79.2, 'temp': 13.3, 'unix': 1742899238}	-79		0.061696s
2025-03-25T10:40:37.768268727Z	eui-70b3d57ed005a0a5	102	11	{'CH4': 906, 'co2': 509, 'rh': 76.8, 'temp': 13.1, 'unix': 1742902829}	-79		0.061696s
2025-03-25T11:40:27.925096978Z	eui-70b3d57ed005a0a5	102	12	{'CH4': 1005, 'co2': 374, 'rh': 79.9, 'temp': 14.2, 'unix': 1742906419}	-79		0.061696s
2025-03-25T12:40:17.355923401Z	eui-70b3d57ed005a0a5	102	13	{'CH4': 1069, 'co2': 268, 'rh': 79, 'temp': 15, 'unix': 1742910008}	-80		0.061696s
2025-03-25T13:40:05.318594888Z	eui-70b3d57ed005a0a5	102	14	{'CH4': 1142, 'co2': 194, 'rh': 77, 'temp': 16.7, 'unix': 1742913593}	-80		0.061696s
2025-03-25T14:39:52.731067484Z	eui-70b3d57ed005a0a5	102	15	{'CH4': 924, 'co2': 504, 'rh': 73.5, 'temp': 14.6, 'unix': 1742917184}	-81		0.061696s
2025-03-25T15:39:40.878415823Z	eui-70b3d57ed005a0a5	102	16	{'CH4': 1011, 'co2': 362, 'rh': 78.2, 'temp': 14.6, 'unix': 1742920770}	-81		0.061696s
2025-03-25T16:39:29.835540106Z	eui-70b3d57ed005a0a5	102	17	{'CH4': 1062, 'co2': 250, 'rh': 79.6, 'temp': 14.3, 'unix': 1742924359}	-80		0.061696s
2025-03-25T17:39:19.065679279Z	eui-70b3d57ed005a0a5	102	18	{'CH4': 1072, 'co2': 181, 'rh': 78.5, 'temp': 14.1, 'unix': 1742927948}	-78		0.066816s
2025-03-25T18:39:08.791498983Z	eui-70b3d57ed005a0a5	102	19	{'CH4': 926, 'co2': 480, 'rh': 77.3, 'temp': 12.9, 'unix': 1742931538}	-80		0.061696s
2025-03-25T19:38:59.119726271Z	eui-70b3d57ed005a0a5	102	20	{'CH4': 992, 'co2': 375, 'rh': 79.3, 'temp': 13.4, 'unix': 1742935129}	-79		0.061696s
2025-03-25T20:38:49.808427347Z	eui-70b3d57ed005a0a5	102	21	{'CH4': 1021, 'co2': 262, 'rh': 79.8, 'temp': 12.9, 'unix': 1742938719}	-80		0.061696s
2025-03-25T21:38:40.816651893Z	eui-70b3d57ed005a0a5	102	22	{'CH4': 1044, 'co2': 193, 'rh': 79.6, 'temp': 13.1, 'unix': 1742942310}	-80		0.066816s
